n,chrms,starts,ends
7289,6,83930000,84240000
7422,6,84310000,84560000
7361,6,84575000,84940000
7628,6,84980000,85120000
7277,6,85110000,85480000
7320,6,85125000,85405000
7439,6,86060000,86200000
7268,6,86080000,86400000
7560,6,86300000,86395000
7240,6,86410000,87695000
7570,6,87845000,87970000
7793,6,88295000,88385000
7691,6,88395000,88520000
7265,6,88540000,89630000
7702,6,88540000,88640000
7661,6,88650000,88875000
7689,6,89345000,89490000
7328,6,89670000,90065000
7392,6,89675000,89935000
7694,6,89680000,89790000
7269,6,89725000,90000000
7573,6,89975000,90065000
7551,6,90145000,90330000
7699,6,90350000,90525000
7337,6,90615000,91215000
7692,6,91100000,91190000
7669,6,91215000,91300000
7346,6,92035000,92490000
7260,6,95830000,96350000
7325,6,96970000,97515000
7757,6,96975000,97070000
7711,6,97230000,97345000
7662,6,97370000,97510000
7298,6,97560000,97870000
7678,6,97625000,97740000
7638,6,99315000,99405000
7640,6,99590000,99700000
7723,6,99775000,99870000
7642,6,99905000,100020000
7615,6,100440000,100535000
7285,6,100555000,100930000
7621,6,100965000,101110000
7610,6,101200000,101330000
7693,6,105135000,105230000
7465,6,105530000,105855000
7299,6,105870000,106535000
7305,6,105870000,106765000
7467,6,105875000,106165000
7776,6,106440000,106530000
7496,6,106530000,106765000
7580,6,106545000,106615000
7312,6,106780000,107335000
7652,6,106780000,106885000
7319,6,106830000,107040000
7664,6,106935000,107025000
7784,6,107055000,107150000
7527,6,107330000,107450000
7283,6,107440000,108200000
7753,6,107630000,107785000
7700,6,108000000,108175000
7721,6,108195000,108280000
7684,6,108285000,108390000
7411,6,108415000,108835000
7792,6,108415000,108510000
7321,6,108850000,109410000
7523,6,108860000,109155000
7604,6,108870000,109010000
7653,6,109235000,109400000
7368,6,109420000,109815000
7306,6,109840000,110385000
7529,6,109850000,110015000
7450,6,110025000,110365000
7409,6,110410000,110745000
7430,6,110480000,110740000
7414,6,110835000,111305000
7707,6,110840000,110990000
7674,6,111135000,111200000
7672,6,111200000,111275000
7476,6,111340000,111555000
7607,6,111580000,111810000
7750,6,111710000,111805000
7731,6,111810000,111925000
7369,6,112025000,112370000
7625,6,112030000,112195000
7633,6,112200000,112315000
7508,6,112495000,112640000
7331,6,113605000,114215000
7511,6,113950000,114185000
7378,6,116275000,116450000
7434,6,116325000,116425000
7345,6,116575000,116890000
7598,6,116885000,116990000
7248,6,117080000,117640000
7271,6,117740000,118155000
7477,6,117765000,117925000
7503,6,118880000,119120000
7790,6,118960000,119045000
7713,6,119120000,119230000
7500,6,119265000,119440000
7347,6,119450000,120050000
7546,6,119465000,119670000
7579,6,119665000,119885000
7445,6,119670000,119985000
7288,6,121375000,121655000
7249,6,121715000,122370000
7489,6,122700000,122805000
7447,6,123045000,123175000
7259,6,123705000,124055000
7313,6,125190000,125475000
7304,6,125620000,126095000
7520,6,126100000,126310000
7244,6,126310000,127480000
7363,6,126315000,126675000
7541,6,127590000,127755000
7314,6,127595000,127915000
7586,6,127770000,127875000
7675,6,128185000,128320000
7324,6,129800000,130350000
7340,6,129810000,130080000
7673,6,129815000,129910000
7515,6,129915000,130075000
7457,6,130100000,130345000
7550,6,130360000,130625000
7370,6,130640000,131030000
7714,6,130830000,130970000
7405,6,131200000,131450000
7310,6,131500000,131825000
7330,6,132235000,132560000
7332,6,132240000,132490000
7431,6,132595000,132825000
7482,6,132845000,133140000
7602,6,132975000,133135000
7398,6,134240000,134440000
7280,6,134455000,135270000
7609,6,134495000,134770000
7495,6,134970000,135265000
7353,6,135300000,135765000
7549,6,135320000,135515000
7543,6,135530000,135760000
7348,6,135825000,136270000
7654,6,135855000,135995000
7660,6,136545000,136640000
7470,6,136655000,136870000
7323,6,136895000,137250000
7404,6,136910000,137140000
7509,6,137030000,137115000
7727,6,137140000,137250000
7705,6,137275000,137390000
7296,6,137280000,137980000
7499,6,137395000,137590000
7454,6,137410000,137520000
7782,6,137650000,137745000
7388,6,138000000,138305000
7505,6,138025000,138190000
7704,6,138025000,138110000
7726,6,138115000,138190000
7535,6,138190000,138300000
7681,6,138330000,138430000
7357,6,138355000,138720000
7648,6,138460000,138640000
7534,6,138730000,138850000
7614,6,138900000,139095000
7380,6,139090000,139435000
7338,6,139095000,139695000
7605,6,139125000,139310000
7786,6,139360000,139435000
7537,6,139445000,139695000
7552,6,139540000,139690000
7385,6,139695000,140320000
7261,6,140410000,141235000
7255,6,141335000,141915000
7349,6,142450000,142725000
7558,6,142460000,142550000
7440,6,142780000,142985000
7425,6,143005000,143385000
7589,6,143010000,143275000
7762,6,143275000,143380000
7734,6,143770000,143895000
7362,6,143885000,144365000
7451,6,144410000,144850000
7596,6,144415000,144545000
7574,6,144575000,144820000
7547,6,144895000,145140000
7364,6,145540000,145970000
7449,6,146040000,146285000
7729,6,146055000,146130000
7251,6,146305000,147065000
7572,6,147520000,147705000
7741,6,147525000,147640000
7257,6,147790000,148410000
7396,6,148490000,148815000
7420,6,148875000,149310000
7641,6,148940000,149080000
7578,6,149085000,149280000
7442,6,149345000,149765000
7789,6,149640000,149735000
7730,6,149765000,149865000
7706,6,149875000,150040000
7780,6,149885000,149970000
7536,6,150145000,150380000
7473,6,150250000,150355000
7564,6,150400000,150675000
7469,6,150730000,151155000
7736,6,150740000,150905000
7643,6,150920000,151140000
7341,6,151195000,151690000
7728,6,151195000,151335000
7545,6,151705000,151805000
7701,6,151820000,151975000
7281,6,151920000,152450000
7698,6,151995000,152090000
7696,6,152450000,152595000
7317,6,154440000,154935000
7501,6,154465000,154620000
7525,6,154465000,154695000
7322,6,154975000,155620000
7484,6,154995000,155175000
7463,6,155245000,155495000
7491,6,155495000,155620000
7522,6,155640000,155855000
7765,6,155675000,155740000
7256,6,155885000,156680000
7300,6,156875000,157370000
7576,6,156875000,157110000
7657,6,157010000,157100000
7390,6,157735000,158090000
7794,6,157805000,157880000
7708,6,157880000,158020000
7798,6,157885000,157950000
7373,6,158125000,158520000
7582,6,158165000,158305000
7781,6,158385000,158505000
7397,6,158625000,159035000
7344,6,159115000,159565000
7437,6,159120000,159410000
7767,6,159125000,159215000
7386,6,159420000,159565000
7372,6,159590000,160080000
7384,6,160100000,160505000
7568,6,160110000,160220000
7740,6,160280000,160375000
7761,6,160390000,160495000
7311,6,160555000,160890000
7270,6,161140000,161810000
7333,6,161145000,161340000
7739,6,161405000,161540000
7575,6,161560000,161745000
7395,6,161815000,162140000
7294,6,163820000,164390000
7587,6,163835000,163985000
7343,6,164775000,165075000
7293,6,165830000,166275000
7427,6,166295000,166525000
7365,6,166580000,166840000
7733,6,166580000,166675000
7316,6,166645000,167145000
7507,6,166685000,166820000
7565,6,166855000,167155000
7303,6,167175000,167580000
7577,6,167190000,167365000
7498,6,167410000,167570000
7309,6,167595000,167785000
7668,6,168215000,168330000
7241,6,168710000,170045000
7770,6,170615000,170710000
7350,6,170710000,170830000
8105,7,555000,810000
8241,7,560000,640000
8054,7,815000,915000
7976,7,925000,1220000
8000,7,930000,1020000
8131,7,1025000,1115000
8023,7,1120000,1210000
7975,7,1240000,1485000
7845,7,1590000,2440000
8227,7,2125000,2250000
8088,7,2270000,2395000
8051,7,2450000,2755000
8255,7,2600000,2680000
8215,7,2755000,2890000
8020,7,2905000,3210000
7811,7,3250000,4620000
7928,7,4645000,4820000
7996,7,4720000,4820000
7951,7,4835000,5165000
8152,7,5005000,5135000
8235,7,5175000,5270000
7852,7,5255000,5820000
8073,7,5275000,5525000
8176,7,5400000,5525000
7957,7,5530000,5760000
8070,7,5530000,5605000
8068,7,6185000,6380000
8198,7,6390000,6490000
8210,7,6540000,6630000
7875,7,6990000,7140000
8121,7,7220000,7300000
7914,7,7610000,8275000
8183,7,7610000,7680000
8155,7,7690000,7810000
7945,7,7700000,8020000
8187,7,7850000,8010000
8049,7,8050000,8260000
8005,7,8150000,8240000
7847,7,8450000,8780000
7831,7,10565000,10940000
7834,7,10950000,11385000
7990,7,10970000,11220000
8067,7,11250000,11395000
7881,7,12090000,12400000
8106,7,12560000,12670000
7849,7,14750000,15080000
7808,7,15230000,16120000
7827,7,15340000,15765000
7878,7,17005000,17605000
7992,7,17020000,17340000
8045,7,17345000,17580000
8047,7,17815000,18000000
7947,7,18390000,18710000
7840,7,19965000,20445000
8163,7,20020000,20165000
8010,7,20210000,20370000
7855,7,20750000,21215000
8059,7,21295000,21560000
8159,7,21910000,22045000
7969,7,22140000,22540000
8090,7,22415000,22525000
7935,7,22585000,22780000
7972,7,22860000,23075000
8142,7,23135000,23220000
8253,7,23225000,23305000
8004,7,23310000,23575000
7955,7,23590000,23765000
7871,7,23805000,24295000
7999,7,24315000,24615000
7942,7,24320000,24730000
8173,7,24325000,24440000
8113,7,24440000,24615000
8034,7,24610000,24710000
8221,7,24750000,24845000
7907,7,24845000,25160000
8100,7,24855000,25020000
8126,7,24935000,25020000
8097,7,25020000,25130000
7898,7,25275000,25630000
8154,7,25320000,25430000
7939,7,25900000,26415000
7974,7,25920000,26115000
8123,7,26120000,26240000
8107,7,26240000,26405000
8205,7,26245000,26320000
8072,7,26320000,26405000
8046,7,26415000,26700000
8149,7,26415000,26545000
7932,7,26720000,27205000
8130,7,26725000,26905000
7971,7,27235000,27615000
7986,7,27335000,27605000
7952,7,27625000,27975000
8031,7,28150000,28405000
7934,7,28405000,28905000
8138,7,28430000,28670000
8127,7,28740000,28900000
7860,7,28940000,29490000
7953,7,28955000,29155000
8038,7,29220000,29450000
8156,7,29970000,30115000
7885,7,30175000,30635000
7892,7,30195000,30505000
8146,7,30200000,30315000
8003,7,30320000,30410000
8231,7,30685000,30800000
7981,7,30815000,31170000
8158,7,30835000,31015000
8168,7,31020000,31170000
7825,7,31170000,31780000
7936,7,31800000,32120000
7989,7,32245000,32410000
8035,7,32525000,32635000
7854,7,32800000,33170000
7838,7,32880000,33110000
7822,7,33215000,33995000
7954,7,33450000,33785000
7876,7,34335000,34655000
8246,7,34715000,34795000
7818,7,35215000,35625000
7926,7,35680000,35950000
8134,7,35745000,35840000
8083,7,35845000,35935000
7910,7,36020000,36365000
8193,7,36425000,36505000
7983,7,36945000,37245000
8019,7,37020000,37225000
7851,7,37245000,37920000
8064,7,37245000,37400000
8022,7,37660000,37885000
8094,7,37775000,37875000
7889,7,37930000,38410000
8082,7,37935000,38125000
7970,7,38135000,38410000
8118,7,38145000,38260000
8025,7,38265000,38385000
7943,7,38430000,38720000
8145,7,38840000,38955000
7865,7,38955000,39570000
7948,7,39605000,39795000
7899,7,39915000,40175000
8021,7,39990000,40095000
7870,7,40995000,41755000
8057,7,41760000,41980000
8199,7,41840000,41925000
7823,7,41985000,42895000
7882,7,42935000,43490000
7930,7,42945000,43310000
8033,7,42975000,43150000
8178,7,43335000,43495000
8174,7,43500000,43615000
7933,7,43610000,43890000
8132,7,43620000,43755000
8188,7,43765000,43880000
7923,7,44050000,44255000
7896,7,44080000,44605000
8026,7,44260000,44600000
8251,7,44425000,44520000
7916,7,44610000,45185000
8069,7,44620000,44885000
8109,7,44620000,44800000
8151,7,44890000,44990000
8153,7,45005000,45175000
8060,7,45190000,45310000
7879,7,45955000,46395000
7826,7,46430000,47145000
7828,7,46440000,47020000
7925,7,47300000,47880000
7959,7,48015000,48160000
7804,7,48310000,49960000
7829,7,49480000,49920000
7806,7,50130000,50520000
7908,7,50525000,50760000
7897,7,54830000,55330000
7868,7,55335000,55675000
8001,7,55335000,55490000
7979,7,55500000,55665000
8085,7,55565000,55665000
8214,7,55945000,56030000
8037,7,56030000,56175000
7800,7,62035000,62705000
7803,7,63325000,64365000
8207,7,65340000,65445000
8048,7,65625000,65930000
8194,7,65670000,65855000
7900,7,65990000,66470000
8065,7,66270000,66465000
8248,7,66295000,66380000
8157,7,66385000,66465000
7819,7,66840000,68615000
7956,7,68860000,69420000
8089,7,69055000,69405000
8143,7,69065000,69140000
8256,7,69405000,69505000
7888,7,69635000,70270000
8080,7,70165000,70270000
7809,7,70295000,71990000
7832,7,70310000,71205000
7830,7,70395000,71195000
8239,7,72850000,72935000
8078,7,73000000,73155000
8211,7,73160000,73280000
8036,7,73165000,73460000
8191,7,73280000,73450000
7967,7,73475000,73820000
8058,7,73475000,73600000
8117,7,73615000,73820000
8150,7,73835000,73990000
8245,7,75280000,75390000
8254,7,75405000,75490000
8124,7,75490000,75675000
7968,7,75705000,75945000
8084,7,75790000,75945000
8196,7,76895000,76965000
8108,7,76980000,77210000
7964,7,77270000,77570000
8102,7,77280000,77405000
8175,7,77420000,77555000
8208,7,77565000,77690000
7867,7,79675000,80030000
7814,7,80325000,81090000
7931,7,81120000,81615000
8128,7,81395000,81585000
7836,7,81665000,82210000
8077,7,82235000,82360000
7874,7,83020000,83290000
7807,7,83565000,84655000
7817,7,84660000,85195000
7810,7,85495000,86105000
7915,7,86225000,86525000
7984,7,86285000,86470000
7950,7,86550000,86785000
8029,7,86585000,86680000
8140,7,86690000,86770000
8066,7,86780000,86870000
8039,7,86935000,87055000
8166,7,87115000,87260000
7903,7,87420000,87815000
8027,7,87850000,88030000
7844,7,88150000,88460000
8014,7,88185000,88365000
7884,7,89770000,90070000
7913,7,89780000,89895000
8075,7,89930000,90065000
7963,7,90325000,90675000
7821,7,90810000,91420000
7848,7,91565000,92120000
8120,7,91835000,92040000
8209,7,91845000,91970000
7843,7,92210000,92805000
7880,7,92215000,92700000
8013,7,92240000,92465000
8202,7,92245000,92325000
8162,7,92480000,92685000
8104,7,92715000,92860000
7856,7,93485000,93920000
8040,7,93530000,93725000
7991,7,94080000,94290000
8008,7,94935000,95120000
7995,7,95155000,95325000
7998,7,95345000,95510000
8044,7,95760000,95990000
8086,7,96725000,96825000
7949,7,97635000,97880000
8223,7,97725000,97815000
8032,7,97910000,98045000
7980,7,98055000,98465000
8116,7,98370000,98450000
8170,7,98480000,98615000
7911,7,98495000,98935000
8240,7,98640000,98750000
7842,7,99055000,99555000
7861,7,99060000,99505000
8206,7,99065000,99160000
8061,7,99230000,99485000
8042,7,99500000,99685000
8160,7,99590000,99680000
7917,7,99700000,100025000
8110,7,99725000,99820000
8052,7,99940000,100030000
8074,7,100055000,100180000
8164,7,100190000,100305000
8002,7,100330000,100465000
8133,7,100385000,100460000
7902,7,100730000,100935000
7922,7,100970000,101175000
7841,7,101330000,101460000
7837,7,101475000,101880000
7813,7,102390000,102710000
7978,7,102925000,103050000
7824,7,103145000,103795000
7839,7,103920000,104500000
8111,7,104560000,104755000
7904,7,104565000,105230000
8249,7,105045000,105155000
8234,7,105165000,105235000
7862,7,105265000,105805000
7920,7,105290000,105685000
8242,7,105395000,105525000
7961,7,105685000,105810000
8009,7,105815000,106120000
8181,7,105815000,105905000
8091,7,105925000,105995000
8015,7,106165000,106405000
8203,7,106180000,106290000
8122,7,106295000,106395000
7977,7,106420000,106805000
8189,7,106430000,106585000
7894,7,106815000,107395000
8185,7,107385000,107520000
8147,7,107730000,107810000
7921,7,107805000,108150000
7846,7,110725000,111140000
8217,7,111840000,111985000
7873,7,112165000,112550000
8016,7,112390000,112550000
8226,7,114340000,114470000
7973,7,115560000,115765000
7993,7,115775000,115900000
7895,7,115895000,116230000
7940,7,116235000,116475000
7919,7,116550000,116780000
8165,7,116655000,116760000
8030,7,116840000,117030000
7988,7,117080000,117355000
7924,7,117380000,117820000
7909,7,119570000,119905000
7877,7,119900000,120375000
8017,7,119910000,120195000
8115,7,120200000,120375000
7982,7,120425000,120595000
8062,7,120620000,120745000
7858,7,120755000,121215000
8071,7,120765000,120980000
7946,7,121005000,121195000
7869,7,121295000,121660000
7890,7,121885000,122175000
7958,7,122795000,123010000
7872,7,123190000,123535000
7866,7,123265000,123560000
8018,7,123315000,123525000
8230,7,123330000,123415000
8099,7,123430000,123515000
8043,7,123795000,123930000
7820,7,124685000,125340000
7859,7,125710000,126440000
7857,7,125800000,126390000
8148,7,126985000,127095000
8218,7,127220000,127295000
8081,7,127325000,127655000
8125,7,127730000,127930000
8177,7,127760000,127860000
8092,7,128535000,128855000
8079,7,128855000,129140000
8137,7,128855000,128960000
7912,7,128965000,129690000
8179,7,128975000,129125000
8244,7,129140000,129245000
8219,7,129305000,129465000
8103,7,129475000,129670000
8119,7,129705000,129855000
7850,7,130555000,131185000
8006,7,130570000,130740000
7918,7,130745000,131170000
8186,7,130795000,130920000
8257,7,130920000,131000000
8201,7,131010000,131115000
8114,7,131200000,131355000
8028,7,131985000,132290000
7927,7,132405000,132920000
8101,7,132495000,132775000
8204,7,132785000,132910000
8180,7,132935000,133105000
8141,7,133835000,134025000
8087,7,134105000,134300000
8167,7,134115000,134200000
8012,7,134305000,134645000
8007,7,134675000,134850000
7994,7,134950000,135345000
8222,7,134955000,135050000
8250,7,135105000,135195000
8095,7,135195000,135340000
8144,7,135250000,135345000
7905,7,135405000,135725000
8213,7,135615000,135700000
7805,7,135730000,137285000
7906,7,137290000,137715000
7987,7,137320000,137585000
8011,7,137585000,137700000
8220,7,137710000,137835000
7893,7,137830000,138445000
8063,7,137865000,138125000
8161,7,138145000,138265000
8225,7,138560000,138680000
7960,7,138695000,139045000
8243,7,138700000,138785000
8096,7,138790000,139025000
8252,7,138820000,138915000
8247,7,138920000,139025000
8197,7,139040000,139115000
7944,7,139120000,139300000
